date,ticker,side,quantity,reference_price,executed_price,notional,transaction_cost,slippage_cost,cash_after
2020-10-01,CRM,BUY,8,249.1397705078125,249.18959846191404,1993.5167876953124,0.9967583938476562,0.3986236328123596,93032.86453510512
2020-10-01,LOW,BUY,310,149.62425231933594,149.6541771697998,46392.794922637935,23.196397461318966,9.276703643795656,46616.87321500587
2020-10-01,NKE,BUY,400,115.88121795654297,115.90439420013428,46361.75768005371,23.180878840026857,9.270497436523328,231.9346561121274
2020-11-02,AAPL,SELL,409,105.41313934326172,105.39205671539307,43105.351196595766,21.55267559829788,8.622794798278306,43315.73317710959
2020-11-02,AMD,SELL,546,74.69999694824219,74.68505694885253,40778.04109407348,20.38902054703674,8.15723966675094,84073.38525063603
2020-11-02,AVGO,SELL,1416,31.216751098632812,31.210507748413086,44194.07897175293,22.097039485876465,8.840583911132796,128245.36718290308
2020-11-02,LOW,SELL,7,143.9057159423828,143.87693479919434,1007.1385435943604,0.5035692717971803,0.20146800231927386,129252.00215722564
2020-11-02,NKE,SELL,11,111.99225616455078,111.96985771331788,1231.6684348464967,0.6158342174232484,0.24638296356192768,130483.05475785471
2020-11-02,QCOM,SELL,41,109.7215576171875,109.69961330566406,4497.6841455322265,2.2488420727661134,0.8997167724610904,134978.49006131417
2020-11-02,UPS,SELL,4,123.15823364257812,123.13360199584962,492.53440798339847,0.2462672039916992,0.09852658691403349,135470.77820209358
2020-11-02,CAT,BUY,295,147.56056213378906,147.5900742462158,43539.07190263367,21.769535951316833,8.70607316588945,91909.9367635086
2020-11-02,CRM,BUY,5,228.4969024658203,228.54260184631346,1142.7130092315674,0.5713565046157837,0.22849690246573573,90766.65239777241
2020-11-02,GE,BUY,1196,36.506351470947266,36.51365274124145,43670.32867852478,21.835164339262388,8.732319271845569,47074.48855490838
2020-11-02,NVDA,BUY,63,12.52648639678955,12.528991694068909,789.3264767263412,0.3946632383631706,0.15783372859953992,46284.76741494367
2020-11-02,TMO,BUY,92,473.11712646484375,473.21174989013673,43535.48098989258,21.767740494946292,8.705355126954146,2727.5186845561475
2020-11-02,TSLA,BUY,17,133.50332641601562,133.5300270812988,2270.0104603820796,1.1350052301910398,0.45391130981417405,456.37321894387696
2020-12-01,CRM,SELL,191,237.24551391601562,237.19806481323243,45304.830379327395,22.6524151896637,9.062778631589339,45738.5511830816
2020-12-01,GE,SELL,196,49.273868560791016,49.26401378707886,9655.746702267457,4.827873351133729,1.931535647582649,55389.470011997924
2020-12-01,LOW,SELL,303,137.7715301513672,137.7439758453369,41736.42468113708,20.86821234056854,8.348954727175538,97105.02648079445
2020-12-01,NVDA,SELL,3485,13.332246780395508,13.329580331039429,46453.58745367241,23.226793726836203,9.29257600593556,143535.38714074003
2020-12-01,QCOM,SELL,29,133.8749542236328,133.84817923278808,3881.5971977508543,1.940798598875427,0.7764747344971283,147415.043539892
2020-12-01,TMO,SELL,92,463.8133544921875,463.7205918212891,42662.2944475586,21.331147223779297,8.534165722654961,190056.00684022682
2020-12-01,TSLA,SELL,75,194.9199981689453,194.88101416931153,14616.076062698365,7.308038031349183,2.9237999725339137,204664.77486489384
2020-12-01,AMD,BUY,532,92.62999725341797,92.64852325286866,49289.01437052613,24.644507185263066,9.855831707765958,155351.11598718245
2020-12-01,AVGO,BUY,1371,35.955467224121094,35.96265831756592,49304.80455338287,24.652402276691433,9.85898911285377,106021.6590315229
2020-12-01,CAT,BUY,19,156.58934020996094,156.62065807800292,2975.7925034820555,1.4878962517410277,0.595039492797639,103044.3786317891
2020-12-01,HON,BUY,271,181.6053009033203,181.64162196350097,49224.87955210876,24.61243977605438,9.843007308957311,53794.88663990429
2020-12-01,MS,BUY,929,53.072452545166016,53.08306703567505,49314.16927614212,24.65708463807106,9.860861682893166,4456.060279124096
2020-12-01,NKE,BUY,8,123.93358612060547,123.95837283782959,991.6669827026367,0.4958334913513183,0.19829373779293746,3463.8974629301083
2020-12-01,UPS,BUY,23,130.44061279296875,130.46670091552735,3000.734121057129,1.5003670605285644,0.6000268188479083,461.66297481245056
2021-01-04,AVGO,SELL,1371,38.11270523071289,38.10508268966675,52242.06836753312,26.121034183766557,10.450503774256596,52677.610308161806
2021-01-04,CAT,SELL,1,164.6239471435547,164.59102235412598,164.59102235412598,0.08229551117706299,0.032924789428705026,52842.119035004755
2021-01-04,MS,SELL,29,57.30785369873047,57.29639212799072,1661.5953717117309,0.8307976858558653,0.3323855514526812,54502.88360903063
2021-01-04,NKE,SELL,397,128.4556427001953,128.42995157165527,50986.69077394714,25.49334538697357,10.199378030398378,105464.0810375908
2021-01-04,TSLA,SELL,40,243.2566680908203,243.20801675720216,9728.320670288087,4.864160335144043,1.9460533447261241,115187.53754754375
2021-01-04,UPS,SELL,377,127.20989990234375,127.18445792236328,47948.540636730955,23.974270318365477,9.591626452637499,163112.10391395632
2021-01-04,AMD,BUY,27,92.30000305175781,92.31846305236816,2492.5985024139404,1.2462992512069702,0.49842001647935774,160618.25911229118
2021-01-04,DIS,BUY,299,172.27198791503906,172.30644231262207,51519.626251474,25.759813125737,10.30186487731848,109072.87304769145
2021-01-04,GE,BUY,14,50.874088287353516,50.88426310501099,712.3796834701539,0.35618984173507695,0.1424474472046029,108360.13717437956
2021-01-04,GS,BUY,221,233.0609588623047,233.10757105407714,51516.77320295105,25.75838660147553,10.301294381712239,56817.60558482703
2021-01-04,HON,BUY,10,183.14654541015625,183.18317471923828,1831.8317471923829,0.9159158735961915,0.3662930908203066,54984.85792176105
2021-01-04,JPM,BUY,473,109.00050354003906,109.02230364074707,51567.54962207336,25.783774811036682,10.311447634886932,3391.5245248766514
2021-01-04,QCOM,BUY,22,131.9994354248047,132.02583531188964,2904.568376861572,1.4522841884307858,0.5807975158688805,485.50386382664874
2021-02-01,AMD,SELL,559,87.66000366210938,87.64247166137696,48992.14165870972,24.49607082935486,9.800388409420549,49453.14945170701
2021-02-01,CAT,SELL,313,167.83493041992188,167.8013634338379,52521.82675479126,26.26091337739563,10.506466644282199,101948.71529312088
2021-02-01,GE,SELL,6,52.18601989746094,52.175582693481445,313.0534961608887,0.15652674808044434,0.06262322387695463,102261.61226253369
2021-02-01,GS,SELL,4,241.6182098388672,241.56988619689943,966.2795447875977,0.48313977239379885,0.19329456787102117,103227.4086675489
2021-02-01,HON,SELL,281,172.2344207763672,172.19997389221191,48388.19266371155,24.194096331855775,9.67957444763158,151591.40723492857
2021-02-01,JPM,SELL,8,113.05628967285156,113.03367841491699,904.2694273193359,0.45213471365966795,0.18089006347656778,152495.22452753424
2021-02-01,QCOM,SELL,24,143.62606811523438,143.59734290161134,3446.336229638672,1.7231681148193363,0.6894051269528063,155939.8375890581
2021-02-01,TSLA,SELL,24,279.9366760253906,279.88068869018554,6717.136528564453,3.358568264282227,1.343696044922126,162653.61554935828
2021-02-01,AVGO,BUY,1258,41.834171295166016,41.84253812942505,52637.912966816715,26.318956483408353,10.525477497866945,109989.38362605814
2021-02-01,DIS,BUY,18,165.76622009277344,165.799373336792,2984.388720062256,1.492194360031128,0.5967583923341522,107003.50271163585
2021-02-01,LLY,BUY,274,191.84869384765625,191.88706358642577,52577.05542268066,26.288527711340333,10.5133084228479,54400.15876124385
2021-02-01,MS,BUY,22,57.04613494873047,57.05754417572022,1255.2659718658447,0.6276329859329224,0.25100299377446333,53144.26515639207
2021-02-01,XOM,BUY,1462,35.9915657043457,35.99876401748657,52630.19299356537,26.315096496782683,10.523933811949902,487.7570663299193
2021-03-01,AVGO,SELL,1258,43.88133239746094,43.872556130981444,55191.675612774656,27.595837806387326,11.040543231203074,55651.83684129819
2021-03-01,DIS,SELL,12,189.04542541503906,189.00761632995605,2268.0913959594727,1.1340456979797364,0.4537090209961434,57918.79419155968
2021-03-01,GE,SELL,103,63.70191955566406,63.68917917175293,6559.985454690552,3.279992727345276,1.3122595428463413,64475.499653522886
2021-03-01,GS,SELL,19,291.2962341308594,291.23797488403324,5533.521522796632,2.766760761398316,1.1069256896966522,70006.25441555811
2021-03-01,JPM,SELL,26,131.26815795898438,131.24190432739258,3412.289512512207,1.7061447562561036,0.6825944213867956,73416.83778331407
2021-03-01,MS,SELL,58,66.73226928710938,66.71892283325195,3869.6975243286133,1.9348487621643067,0.7740943237305373,77284.60045888052
2021-03-01,QCOM,SELL,366,123.9906005859375,123.96580246582032,45371.48370249024,22.685741851245115,9.076111962888803,122633.39841951951
2021-03-01,TSLA,SELL,188,239.47666931152344,239.42877397766114,45012.60950780029,22.506304753900146,9.00432276611241,167623.5016225659
2021-03-01,XOM,SELL,207,45.95718002319336,45.947988587188725,9511.233637548066,4.755616818774033,1.9026272529593555,177129.9796432952
2021-03-01,BAC,BUY,1838,31.37704849243164,31.383323902130126,57682.54933211517,28.841274666057586,11.534203025816147,119418.58903651396
2021-03-01,CAT,BUY,288,199.67198181152344,199.71191620788574,57517.03186787109,28.75851593393554,11.50110615234189,61872.79865270894
2021-03-01,COP,BUY,1329,43.3890380859375,43.39771589355469,57675.56442253418,28.837782211267093,11.532806323244998,4168.396447963489
2021-03-01,LLY,BUY,20,195.80795288085938,195.84711447143553,3916.942289428711,1.9584711447143557,0.7832318115231374,249.49568739006372
2021-04-01,BAC,SELL,166,34.79278564453125,34.785827087402346,5774.44729650879,2.887223648254395,1.1551204833980506,6021.055760250599
2021-04-01,CAT,SELL,13,211.46546936035156,211.4231762664795,2748.5012914642334,1.3742506457321169,0.5498102203369797,8768.1828010691
2021-04-01,COP,SELL,23,44.55191421508789,44.54300383224487,1024.489088141632,0.512244544070816,0.2049388053894532,9792.159644666663
2021-04-01,DIS,SELL,305,183.2183380126953,183.18169434509278,55870.416775253296,27.93520838762665,11.17631861877257,65634.64121153233
2021-04-01,GE,SELL,4,64.5755386352539,64.56262352752685,258.2504941101074,0.1291252470550537,0.05166043090821404,65892.76258039539
2021-04-01,JPM,SELL,5,134.0679168701172,134.04110328674318,670.205516433716,0.335102758216858,0.1340679168700376,66562.63299407088
2021-04-01,LLY,SELL,294,175.67425537109375,175.63912052001953,51637.901432885745,25.81895071644287,10.329646215820219,118174.71547624018
2021-04-01,XOM,SELL,11,46.76387405395508,46.754521279144285,514.2997340705872,0.2571498670352936,0.10288052291872418,118688.75806044372
2021-04-01,CSCO,BUY,1306,44.56588363647461,44.57479681320191,58214.68463804169,29.107342319020844,11.64060880585042,60444.96608008302
2021-04-01,CVX,BUY,690,84.35768127441406,84.37455281066894,58218.44143936157,29.109220719680785,11.641360015868827,2197.4154200017656
2021-04-01,GS,BUY,3,289.2831726074219,289.3410292419434,868.0230877258301,0.4340115438629151,0.17356990356449842,1328.9583207320725
2021-04-01,MS,BUY,18,65.93982696533203,65.95301493072509,1187.1542687530516,0.5935771343765258,0.23738337707504797,141.2104748446443
2021-05-03,BAC,SELL,20,35.73550796508789,35.72836086349487,714.5672172698974,0.3572836086349487,0.14294203186040022,855.4204085059067
2021-05-03,CAT,SELL,275,208.25033569335938,208.2086856262207,57257.38854721069,28.628694273605348,11.453768463135816,58084.180261443
2021-05-03,CSCO,SELL,1306,44.18593215942383,44.177094972991945,57695.286034727484,28.84764301736374,11.541365480039232,115750.61865315313
2021-05-03,GS,SELL,11,309.16656494140625,309.104731628418,3400.152047912598,1.700076023956299,0.6801664428708136,119149.07062504177
2021-05-03,MS,SELL,37,69.80947875976562,69.79551686401368,2582.434123968506,1.291217061984253,0.5165901428220536,121730.21353194829
2021-05-03,XOM,SELL,13,47.92910385131836,47.9195180305481,622.9537343971252,0.3114768671985626,0.12461567001340512,122352.85578947821
2021-05-03,COP,BUY,51,43.49626541137695,43.50496466445923,2218.753197887421,1.1093765989437105,0.4436619071961232,120132.99321499185
2021-05-03,CVX,BUY,11,84.18218231201172,84.19901874847412,926.1892062332153,0.4630946031166076,0.18520080108638126,119206.34091415552
2021-05-03,GE,BUY,1,65.40218353271484,65.41526396942139,65.41526396942139,0.032707631984710696,0.013080436706545129,119140.89294255411
2021-05-03,GOOGL,BUY,508,116.12430572509766,116.14753058624267,59002.945537811276,29.501472768905636,11.798229461665244,60108.44593197393
2021-05-03,JPM,BUY,4,134.55050659179688,134.57741669311523,538.3096667724609,0.2691548333862304,0.10764040527340057,59569.86711036808
2021-05-03,UPS,BUY,356,165.841552734375,165.87472104492187,59051.40069199219,29.525700345996093,11.80791855468567,488.9407180298949
2021-06-01,COP,SELL,1357,48.43096160888672,48.421275416564946,65707.67074027863,32.853835370139315,13.144162980646009,66163.75762293837
2021-06-01,CVX,SELL,701,86.11700439453125,86.09978099365235,60355.94647655029,30.177973238275147,12.073604016112213,126489.52612625039
2021-06-01,GOOGL,SELL,508,118.0125503540039,117.9889478439331,59938.38550471802,29.96919275235901,11.990075115967386,186397.94243821607
2021-06-01,GS,SELL,6,338.8080749511719,338.74031333618166,2032.44188001709,1.0162209400085451,0.40656968994130693,188429.36809729313
2021-06-01,JPM,SELL,9,145.68408203125,145.65494521484376,1310.894506933594,0.655447253466797,0.262231347656126,189739.60715697327
2021-06-01,MS,SELL,42,77.97905731201172,77.96346150054931,3274.4653830230714,1.6372326915115356,0.6550240814209758,193012.43530730484
2021-06-01,BAC,BUY,4,37.81479263305664,37.82235559158325,151.289422366333,0.07564471118316651,0.03025183410645127,192861.07024022733
2021-06-01,CAT,BUY,282,221.56655883789062,221.6108721496582,62494.26594620362,31.24713297310181,12.496353918457942,130335.55716105062
2021-06-01,GE,BUY,8,68.80603790283203,68.8197991104126,550.5583928833008,0.2752791964416504,0.11008966064457582,129784.72348897088
2021-06-01,ORCL,BUY,845,74.11009216308594,74.12491418151855,62635.55248338317,31.317776241691586,12.52460557555601,67117.85322934602
2021-06-01,UNH,BUY,168,371.1985778808594,371.2728175964355,62373.83335620117,31.186916678100587,12.47227221679168,4712.832956466744
2021-06-01,UPS,BUY,17,167.491943359375,167.52544174804686,2847.9325097167966,1.4239662548583982,0.5694726074216021,1863.4764804950887
2021-06-01,XOM,BUY,22,49.9831428527832,49.99313948135376,1099.8490685897827,0.5499245342948914,0.21992582855220633,763.0774873710111
2021-07-01,BAC,SELL,1656,36.75300216674805,36.7456515663147,60850.79899381714,30.425399496908568,12.172594317624487,61583.45108169124
2021-07-01,CAT,SELL,282,197.7908172607422,197.75125909729005,55765.85506543579,27.882927532717893,11.155402093504051,117321.42321959432
2021-07-01,GE,SELL,910,65.59794616699219,65.58482657775879,59682.1921857605,29.84109609288025,11.938826202391937,176973.77430926193
2021-07-01,JPM,SELL,429,137.8142547607422,137.78669190979005,59110.49082929993,29.555245414649963,11.824463058466705,236054.70989314723
2021-07-01,MS,SELL,18,77.90284729003906,77.88726672058105,1401.9708009704589,0.7009854004852295,0.28045025024417214,237455.9797087172
2021-07-01,ORCL,SELL,845,74.08214569091797,74.06732926177979,62586.89322620392,31.293446613101963,12.519882621761198,300011.57948830805
2021-07-01,UNH,SELL,168,370.88177490234375,370.8075985473633,62295.676555957034,31.14783827797852,12.461627636718276,362276.10820598714
2021-07-01,UPS,SELL,373,165.08119201660156,165.04817577819824,61562.969565267944,30.78148478263397,12.315056924438409,423808.29628647247
2021-07-01,XOM,SELL,83,52.297943115234375,52.28748352661133,4339.861132708741,2.1699305663543704,0.8681458557125481,428145.98748861486
2021-07-01,ADBE,BUY,104,584.72998046875,584.8469264648437,60824.08035234374,30.412040176171875,12.16238359374529,367291.49509609496
2021-07-01,COP,BUY,1170,52.262550354003906,52.273002864074705,61159.41335096741,30.579706675483706,12.22943678283464,306101.5020384521
2021-07-01,GOOGL,BUY,504,121.3683090209961,121.3925826828003,61181.86167213135,30.590930836065677,12.233925549317632,244889.04943548466
2021-07-01,LLY,BUY,277,220.16311645507812,220.20714907836913,60997.38029470825,30.49869014735413,12.197036651607675,183861.17045062906
2021-07-01,META,BUY,174,351.3049621582031,351.3752231506348,61139.288828210454,30.569644414105227,12.225412683108175,122691.3119780045
2021-07-01,MSFT,BUY,235,260.1639099121094,260.2159426940918,61150.74653311157,30.575373266555783,12.227703765865101,61509.99007162637
2021-07-01,NVDA,BUY,3037,20.142333984375,20.146362451171875,61184.502764208984,30.592251382104493,12.234453662108926,294.8950560352823
2021-08-02,ADBE,SELL,5,618.75,618.62625,3093.1312500000004,1.5465656250000002,0.6187499999998636,3386.479740410283
2021-08-02,COP,SELL,1170,46.380882263183594,46.37160608673096,54254.77912147522,27.127389560737612,10.85312644958556,57614.13147232476
2021-08-02,GOOGL,SELL,42,133.6692352294922,133.64250138244628,5612.9850580627435,2.8064925290313716,1.1228215759279578,63224.31003785848
2021-08-02,GS,SELL,184,335.04296875,334.97596015625,61635.57666875,30.817788334375003,12.32958125000323,124829.0689182741
2021-08-02,LLY,SELL,15,234.89910888671875,234.8521290649414,3522.781935974121,1.7613909679870605,0.7046973266601242,128350.08946328024
2021-08-02,MS,SELL,33,82.06495666503906,82.04854367370605,2707.6019412323,1.35380097061615,0.5416287139894251,131056.33760354192
2021-08-02,MSFT,SELL,235,272.8271484375,272.7725830078125,64101.55700683594,32.050778503417966,12.8228759765625,195125.84383187443
2021-08-02,XOM,SELL,1170,47.602210998535156,47.59269055633545,55683.44795091247,27.841723975456237,11.138917373658543,250781.45005881146
2021-08-02,ACN,BUY,212,290.9632568359375,291.02144948730466,61696.54729130859,30.8482736456543,12.33684208983891,189054.0544938572
2021-08-02,AMD,BUY,568,108.62999725341797,108.65172325286865,61714.178807629396,30.8570894038147,12.340367687986486,127309.018596824
2021-08-02,META,BUY,3,348.8862609863281,348.95603823852537,1046.8681147155762,0.5234340573577881,0.2093317565917232,126261.62704805106
2021-08-02,NKE,BUY,397,155.35182189941406,155.38289226379393,61687.00822872619,30.8435041143631,12.33493465880909,64543.77531521051
2021-08-02,NVDA,BUY,101,19.681922912597656,19.685859297180176,1988.2717890151978,0.9941358945075989,0.39757484283451916,62554.5093903008
2021-08-02,ORCL,BUY,754,81.8900375366211,81.90641554412842,61757.43732027283,30.878718660136418,12.34901766052505,766.1933513678377
2021-09-01,ACN,SELL,2,311.04931640625,310.9871065429688,621.9742130859375,0.3109871065429688,0.1244197265624507,1387.8565773472324
2021-09-01,ADBE,SELL,1,665.8900146484375,665.7568366455079,665.7568366455079,0.33287841832275394,0.13317800292963966,2053.2805355744176
2021-09-01,GOOGL,SELL,8,143.9391632080078,143.91037537536621,1151.2830030029297,0.5756415015014649,0.2303026611327823,3203.987897075846
2021-09-01,META,SELL,5,378.7242126464844,378.6484678039551,1893.2423390197755,0.9466211695098878,0.37872421264637524,5096.283614926111
2021-09-01,MS,SELL,752,88.95556640625,88.93777529296875,66881.2070203125,33.44060351015625,13.3789171874987,71944.05003172846
2021-09-01,NKE,SELL,397,151.74444580078125,151.71409691162108,60230.49647391357,30.115248236956784,12.048508996585895,132144.4312574051
2021-09-01,NVDA,SELL,215,22.367589950561523,22.363116432571413,4808.070033002854,2.4040350165014273,0.9618063678737165,136950.09725539145
2021-09-01,ORCL,SELL,754,84.08686828613281,84.0700509124756,63388.8183880066,31.694409194003303,12.68029973754281,200307.22123420404
2021-09-01,AMD,BUY,26,109.98999786376953,110.01199586334228,2860.311892446899,1.4301559462234494,0.5719479888914236,197445.47918581092
2021-09-01,COST,BUY,151,432.6314697265625,432.7179960205078,65340.41739909668,32.67020869954834,13.06547038574422,132072.3915780147
2021-09-01,CRM,BUY,247,263.75689697265625,263.8096483520508,65160.98314295654,32.58049157147827,13.029590710446882,66878.82794348669
2021-09-01,LLY,BUY,3,245.97833251953125,246.02752818603514,738.0825845581054,0.3690412922790527,0.14758699951167387,66140.3763176363
2021-09-01,MSFT,BUY,225,289.67449951171875,289.7324344116211,65189.79774261475,32.59489887130737,13.035352478031825,917.9836761502447
2021-10-01,ACN,SELL,210,299.0455017089844,298.9856926086426,62786.995447814945,31.393497723907473,12.559911071776924,63673.585626241285
2021-10-01,ADBE,SELL,98,577.469970703125,577.3544767089844,56580.738717480475,28.290369358740236,11.318411425778095,120226.03397436302
2021-10-01,COST,SELL,7,424.8700866699219,424.7851126525879,2973.495788568115,1.4867478942840575,0.5948181213379371,123198.04301503685
2021-10-01,CRM,SELL,21,270.5788879394531,270.52477216186526,5681.02021539917,2.8405101076995853,1.1364313293452142,128876.22272032833
2021-10-01,GOOGL,SELL,2,135.34286499023438,135.31579641723633,270.63159283447266,0.13531579641723634,0.054137145996094205,129146.71899736638
2021-10-01,LLY,SELL,265,219.40232849121094,219.3584480255127,58129.988726760865,29.064994363380432,11.628323410032806,187247.64272976387
2021-10-01,META,SELL,172,340.0240478515625,339.9560430419922,58472.439403222656,29.236219701611326,11.696827246093562,245690.84591328492
2021-10-01,MSFT,SELL,225,277.4571533203125,277.40166188964844,62415.3739251709,31.20768696258545,12.485571899414083,308075.0121514932
2021-10-01,AMD,BUY,4,102.44999694824219,102.47048694763184,409.88194779052736,0.2049409738952637,0.08195999755861294,307664.9252627288
2021-10-01,COP,BUY,1044,58.70891189575195,58.7206536781311,61304.36243996887,30.652181219984435,12.258420803829495,246329.91064153996
2021-10-01,NFLX,BUY,999,61.314998626708984,61.32726162643432,61265.93436480789,30.63296718240394,12.250736725611617,185033.34330954967
2021-10-01,NVDA,BUY,42,20.674148559570312,20.678283389282225,868.4879023498535,0.43424395117492676,0.17366284790031017,184164.42116324865
2021-10-01,ORCL,BUY,730,83.89057922363281,83.90735733947754,61252.370857818605,30.626185428909306,12.248024566652731,122881.42412000115
2021-10-01,TMO,BUY,108,565.0292358398438,565.1422416870117,61035.362102197265,30.51768105109863,12.204631494142177,61815.544336752784
2021-10-01,TSLA,BUY,237,258.40667724609375,258.45835858154294,61254.63098382568,30.62731549191284,12.24847650145773,530.2860374351949
2021-11-01,AMD,SELL,30,125.2300033569336,125.20495735626221,3756.1487206878664,1.8780743603439332,0.7513800201414256,4284.5566837627175
2021-11-01,COST,SELL,144,466.88580322265625,466.7924260620117,67218.10935292969,33.609054676464844,13.446311132813207,71469.05698201594
2021-11-01,GOOGL,SELL,452,142.2357635498047,142.20731639709473,64277.70701148682,32.13885350574341,12.858113024901172,135714.62513999702
2021-11-01,NVDA,SELL,200,25.742515563964844,25.73736706085205,5147.4734121704105,2.573736706085205,1.0297006225584937,140859.52481546134
2021-11-01,ORCL,SELL,730,88.53501892089844,88.51731191711426,64617.6376994934,32.3088188497467,12.926112762452533,205444.85369610498
2021-11-01,TSLA,SELL,61,402.86334228515625,402.7827696166992,24569.748946618653,12.284874473309326,4.9149327758784125,230002.31776825033
2021-11-01,BAC,BUY,1673,42.552799224853516,42.56130978469849,71205.07126980057,35.60253563490028,14.238166620637337,158761.64396281488
2021-11-01,COP,BUY,88,62.84459686279297,62.857165782165524,5531.430588830566,2.7657152944152834,1.10606490478483,153227.4476586899
2021-11-01,CRM,BUY,13,297.6112060546875,297.6707282958984,3869.7194678466794,1.9348597339233398,0.7737891357418789,149355.7933311093
2021-11-01,MRK,BUY,938,75.82742309570312,75.84258858032226,71140.34808834227,35.57017404417114,14.225224572745844,78179.87506872286
2021-11-01,MSFT,BUY,225,316.1053466796875,316.16856774902345,71137.92774353028,35.568963871765135,14.224740600589314,7006.378361320822
2021-11-01,NFLX,BUY,46,68.11699676513672,68.13062016448974,3134.0085275665283,1.5670042637832642,0.6266763702390392,3870.80282949051
2021-11-01,TMO,BUY,5,626.5714111328125,626.696725415039,3133.4836270751953,1.5667418135375977,0.6265714111327725,735.7524606017769
2021-12-01,AMD,SELL,104,149.11000061035156,149.0801786102295,15504.338575463868,7.752169287731934,3.101488012694972,16232.33886677791
2021-12-01,BAC,SELL,1673,38.98672866821289,38.97893132247925,65211.75210250778,32.60587605125389,13.044959412384166,81411.48509323444
2021-12-01,COP,SELL,1132,58.303321838378906,58.29166117401123,65986.16044898072,32.99308022449036,13.19987206420771,147364.65246199066
2021-12-01,CRM,SELL,239,247.222900390625,247.17345581054687,59074.455938720705,29.53722796936035,11.817254638673234,206409.571172742
2021-12-01,MRK,SELL,938,64.25994110107422,64.247089112854,60263.76958785705,30.131884793928528,12.055164950566194,266643.20887580514
2021-12-01,MSFT,SELL,7,317.36627197265625,317.3027987182617,2221.119591027832,1.1105597955139161,0.44431278076166336,268863.21790703747
2021-12-01,NFLX,SELL,1045,61.777000427246094,61.76464502716065,64544.054053382875,32.27202702669144,12.911393089291998,333374.9999333937
2021-12-01,NVDA,SELL,555,31.33600616455078,31.329738963317872,17388.00512464142,8.69400256232071,3.478296684264386,350754.31105547276
2021-12-01,TMO,SELL,1,617.741455078125,617.6179067871094,617.6179067871094,0.3088089533935547,0.12354829101559517,351371.62015330646
2021-12-01,AAPL,BUY,430,160.94644165039062,160.9786309387207,69220.8113036499,34.61040565182495,13.84139398193156,282116.19844400475
2021-12-01,COST,BUY,137,502.9272155761719,503.0278010192871,68914.80873964234,34.45740436982117,13.780205706785353,213166.9322999926
2021-12-01,HD,BUY,194,356.8302001953125,356.90156623535154,69238.90384965819,34.6194519248291,13.845011767573396,143893.40899840958
2021-12-01,LOW,BUY,309,223.5010528564453,223.5457530670166,69075.63769770812,34.53781884885406,13.812365066525018,74783.2334818526
2021-12-01,QCOM,BUY,435,158.99234008789062,159.0241385559082,69175.50027182007,34.587750135910035,13.832333587642864,5573.145459896623
2021-12-01,TSLA,BUY,13,365.0,365.073,4745.949,2.3729744999999998,0.9489999999997281,824.8234853966233
2022-01-03,AAPL,SELL,430,177.786376953125,177.75081967773437,76432.85246142578,38.216426230712884,15.28962841797096,77219.45952059168
2022-01-03,COST,SELL,4,537.924560546875,537.8169756347656,2151.2679025390626,1.0756339512695312,0.4303396484374389,79369.65178917948
2022-01-03,HD,SELL,194,364.1553649902344,364.08253391723633,70632.01157994385,35.316005789971925,14.129228161620176,149966.34736333336
2022-01-03,MSFT,SELL,218,321.8564758300781,321.79210453491214,70150.67878861085,35.07533939430542,14.032942346184427,220081.9508125499
2022-01-03,QCOM,SELL,8,168.5701141357422,168.53640011291503,1348.2912009033203,0.6741456004516602,0.2697121826172406,221429.56786785278
2022-01-03,TMO,SELL,112,636.515625,636.388321875,71275.49205,35.637746025,14.257950000002893,292669.42217182775
2022-01-03,TSLA,SELL,9,399.9266662597656,399.84668092651367,3598.620128338623,1.7993100641693116,0.719867999267592,296266.2429901022
2022-01-03,ABBV,BUY,631,114.08203125,114.10484765625,72000.15887109375,36.00007943554688,14.39715234375086,224230.08403957292
2022-01-03,ACN,BUY,191,375.96466064453125,376.03985357666016,71823.6120331421,35.91180601657105,14.36185003662257,152370.56020041427
2022-01-03,AMD,BUY,15,150.24000549316406,150.2700534942627,2254.0508024139403,1.12702540120697,0.4507200164795222,150115.38237259912
2022-01-03,AVGO,BUY,1176,61.219207763671875,61.231451605224606,72008.18708774414,36.00409354387207,14.398757666011988,78071.19119131111
2022-01-03,NVDA,BUY,187,30.026142120361328,30.0321473487854,5616.01155422287,2.808005777111435,1.1229777153015732,72452.37163131114
2022-01-03,UNH,BUY,155,463.21258544921875,463.30522796630856,71812.31033477782,35.90615516738891,14.3595901489212,604.1551413659181
2022-02-01,ABBV,SELL,84,116.61070251464844,116.58738037414551,9793.339951428223,4.8966699757141114,1.9590598022458607,10392.598422818426
2022-02-01,ACN,SELL,191,327.14788818359375,327.082458605957,62472.74959373779,31.236374796868894,12.497049328616356,72834.11164175934
2022-02-01,AMD,SELL,479,116.77999877929688,116.75664277954102,55926.43189140015,27.963215945700075,11.187523883052208,128732.58031721378
2022-02-01,AVGO,SELL,1176,54.70337677001953,54.69243609466553,64318.30484732667,32.15915242366333,12.866234216304008,193018.7260121168
2022-02-01,COST,SELL,133,482.5857238769531,482.48920673217776,64171.06449537964,32.08553224768982,12.83678025512313,257157.70497524875
2022-02-01,LOW,SELL,309,217.84933471679688,217.80576484985352,67301.98133860473,33.65099066930236,13.463088885497541,324426.0353231842
